,target,euclidean_10,euclidean_50,euclidean_100,euclidean_200,dtw_10,dtw_50,dtw_100,dtw_200
666,1.0,3.975470694330701,3.6748550101528092,3.5542480040442612,3.5542480040442612,2.1537295767855524,2.1391941572393223,2.1391941572393223,2.1391941572393223
667,1.0,16.373333828882277,15.820903169470956,15.820903169470956,15.820903169470956,7.97242768078763,7.843981278761779,7.682921047190571,7.682921047190571
668,1.0,11.883927301209068,11.018179871342635,11.018179871342635,11.018179871342635,7.608146743590792,7.1402745945331105,7.1402745945331105,7.1402745945331105
669,1.0,9.802553268158553,8.70032094629938,8.70032094629938,8.70032094629938,7.381704350246842,7.223288108029148,7.090303136805522,7.090303136805522
670,1.0,9.704412259269633,9.340208789084695,9.340208789084695,9.340208789084695,8.408220418360077,8.280818408482844,8.1185638731121,8.1185638731121
671,1.0,9.20332278251419,9.30209120489563,9.188618795688205,9.188618795688205,7.685945752652617,7.610933116316841,7.588832199338335,7.588832199338335
672,1.0,11.769080955163073,9.70671158502811,9.70671158502811,9.70671158502811,7.643309212778249,7.468691133126089,7.536037180155632,7.536037180155632
673,1.0,17.22090692261952,16.78219955953261,16.78219955953261,16.78219955953261,8.766849501508345,8.717516988518888,8.673282379294294,8.679003374412398
674,1.0,16.809061241311333,16.862868334036307,16.823253670836316,16.823253670836316,9.125177571531019,9.036429141201102,9.050121280410941,9.045894311063115
675,1.0,9.931639634671281,9.487011231440398,9.364027486946426,9.364027486946426,7.786431340666414,7.606683111121034,7.516477620365348,7.509298812731326
676,1.0,10.254806836571044,9.95666371064896,9.88984003716253,9.753531249185716,8.055967931504158,7.808323805803737,7.897396105468605,7.800300305640562
677,1.0,10.245582916591601,10.169782878931052,9.829650777024217,9.829650777024217,8.52656123064316,8.31995592046735,8.238689510380317,8.238689510380317
678,1.0,8.739292353975348,8.93645614881918,8.996269007141867,8.996269007141867,7.4092462375738,7.233168730305453,7.233168730305453,7.233168730305453
679,1.0,9.635852683719778,9.57194790662784,9.496857399518909,9.46080737114967,8.16794226281198,7.7332747771404975,7.7332747771404975,7.7332747771404975
680,1.0,9.793196490882291,9.796309771459319,9.796309771459319,9.796309771459319,8.67393635583096,8.464229541837385,8.464229541837385,8.464229541837385
681,1.0,10.136930228127229,10.1559025820376,10.146468114510824,10.102667962708876,7.89245190573263,7.736648664147513,7.7053251295957494,7.682916346561672
682,1.0,8.31372747853118,8.39287924987782,8.440188903281046,8.440188903281046,7.299320208626869,7.069736763597667,7.069736763597667,7.042436491708848
683,1.0,9.671175415805116,9.574381626697738,9.46931437080798,9.42139951200481,8.183414607022284,7.948689893004297,7.948689893004297,7.948689893004297
684,1.0,9.532470533851706,9.187570059078025,9.106302314377453,9.160950925879302,7.6481543688180675,7.5818483661108145,7.588872061674551,7.588872061674551
685,1.0,8.74045117413243,8.752520414767679,8.71570297324788,8.67289272967958,7.7829787643189965,7.549444834298481,7.536557351805164,7.504239093793956
686,1.0,9.636699662360302,9.240351867067279,9.197218701303246,9.139953344879077,7.747738601023694,7.587329866718033,7.606097625720372,7.589315740330784
687,1.0,9.23794464881628,9.18323502661826,9.282243886878758,9.278999020764504,8.065062173467407,7.657283369096794,7.657283369096794,7.657283369096794
688,1.0,8.713430496425762,8.905634737695209,8.905634737695209,8.944997480986752,6.965115887810869,6.868224838481221,6.832338291001347,6.832338291001347
689,1.0,8.753664380068988,8.620455770184002,8.668890281112526,8.668890281112526,7.002231171794991,7.000224790821875,6.943587450264894,6.936110910396844
690,1.0,11.838301471271187,9.311834261634598,9.311834261634598,9.311834261634598,8.392386356961286,8.142005023794558,8.142005023794558,8.142005023794558
691,1.0,9.252214894124343,9.396471346050594,9.396471346050594,9.389179662247061,7.500503823309741,7.4393769985979485,7.371257446969369,7.371257446969369
692,1.0,9.354865171119945,9.51232730686061,9.642633609378423,9.642633609378423,8.208380065680515,8.145491493662641,8.145491493662641,8.145491493662641
693,1.0,9.61326188094886,9.552507488095111,9.450226217770687,9.450226217770687,7.931468125810232,7.903080217943418,7.8964325295150335,7.892617641645176
694,1.0,9.324174831716627,9.480584852294333,9.549548466690013,9.517010794235762,7.57344365558437,7.517722509466322,7.459519377599119,7.459519377599119
