,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,1.9156219005584716,0.16374401152030033,0.43379964828491213,0.06214970880374162,1000,2,0.0001,linear,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
56,2.4620196342468263,0.5606244325629133,0.5620075702667237,0.06702484013520642,1000,2,0.0001,poly,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.9823788546255506,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9757174392935982,0.9828018788108646,0.006146218893775654,76
57,2.63941912651062,0.0918255507115528,0.45680866241455076,0.03951425704711106,1000,2,1e-05,rbf,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.9845814977973568,0.9933920704845814,0.9801762114537445,0.9845474613686535,0.9801324503311258,0.9845659382870924,0.004833770995600496,70
58,2.0056197166442873,0.3890657663444504,0.3840025424957275,0.03319118004819023,1000,2,1e-05,linear,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
59,11.131298351287843,0.14675022735711668,2.1210669040679933,0.2984931152959159,1000,2,1e-05,poly,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.7290748898678414,0.8193832599118943,0.7841409691629956,0.7637969094922737,0.7549668874172185,0.7702725831704447,0.030257690941555296,87
60,3.9342324256896974,0.06793263396644535,0.6946072578430176,0.06447557114656373,1000,3,0.01,rbf,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9911894273127754,0.9823788546255506,0.9977924944812362,0.9955849889624724,0.9920675671733232,0.005320594669644586,1
61,2.12321515083313,0.249428328486306,0.3206054210662842,0.032953890843374856,1000,3,0.01,linear,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
62,2.494218683242798,0.05036119988881194,0.3686091899871826,0.020886777480187906,1000,3,0.01,poly,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9933920704845814,0.9933920704845814,0.9845814977973568,0.9933774834437086,0.9889624724061811,0.9907411189232818,0.0035244864049394503,9
63,2.375414276123047,0.2423198552691165,0.36580696105957033,0.01058872931853079,1000,3,0.001,rbf,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9933920704845814,0.9823788546255506,0.9933774834437086,0.9889624724061811,0.9903005902889206,0.004315697544423669,16
64,2.200429677963257,0.12462038697932212,0.3388035774230957,0.016214995716855744,1000,3,0.001,linear,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
65,2.553282594680786,0.08377466662939413,0.389406156539917,0.04060322580810449,1000,3,0.001,poly,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.9911894273127754,0.9933920704845814,0.9845814977973568,0.9933774834437086,0.9889624724061811,0.9903005902889206,0.0032958498429475776,16
66,1.7842393875122071,0.29730997697934664,0.4120060920715332,0.039225420722736236,1000,3,0.0001,rbf,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9889867841409692,0.9933920704845814,0.9823788546255506,0.9933774834437086,0.9911699779249448,0.9898610341239509,0.004081526443665513,21
67,2.335020875930786,0.13129172443614165,0.4150065898895264,0.037800971213318046,1000,3,0.0001,linear,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
68,4.986240005493164,0.1793377279460217,0.8846108913421631,0.07738826139131703,1000,3,0.0001,poly,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 0.0001, 'svc__kernel': 'poly'}",0.973568281938326,0.9911894273127754,0.973568281938326,0.9668874172185431,0.9668874172185431,0.9744201651253027,0.00890105776067418,82
69,2.7128199100494386,0.22555945996784046,0.4940067768096924,0.06258702772724795,1000,3,1e-05,rbf,"{'svc__C': 1000, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.9845814977973568,0.9933920704845814,0.9801762114537445,0.9845474613686535,0.9801324503311258,0.9845659382870924,0.004833770995600496,70
